"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:9_vc_2_worker_64_rep_3_sharded_true.csv -T 1 60",,,,"Date:","22 Nov 2018 12:20:24 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.540,2.217,93.409,1.797,0.0,1.038,0.0,0.0,1542889224.837
1.923,4.808,88.462,0.0,0.0,4.808,1797259.0,4603894.0,1542889225.838
2.041,4.082,90.816,0.0,0.0,3.061,1955273.0,5127367.0,1542889226.838
2.041,4.082,92.857,0.0,0.0,1.020,2099804.0,5596804.0,1542889227.838
3.061,4.082,90.816,0.0,0.0,2.041,2558870.0,6876272.0,1542889228.838
1.031,3.093,92.784,0.0,0.0,3.093,2872597.0,7720748.0,1542889229.838
1.042,3.125,93.750,0.0,0.0,2.083,2640718.0,7057676.0,1542889230.838
3.125,4.167,90.625,0.0,0.0,2.083,2741811.0,7376421.0,1542889231.838
0.0,2.128,95.745,0.0,0.0,2.128,2795474.0,7505508.0,1542889232.838
2.857,6.667,86.667,0.0,0.0,3.810,2752623.0,7384921.0,1542889233.838
1.031,4.124,89.691,3.093,0.0,2.062,2708878.0,7255795.0,1542889234.838
0.0,3.158,93.684,0.0,0.0,3.158,2906649.0,7823996.0,1542889235.838
3.0,3.0,88.0,0.0,0.0,6.0,2760454.0,7440763.0,1542889236.838
2.062,3.093,91.753,0.0,0.0,3.093,2733458.0,7337324.0,1542889237.838
0.0,3.158,94.737,0.0,0.0,2.105,2722629.0,7260641.0,1542889238.838
1.980,5.941,89.109,0.0,0.0,2.970,2852528.0,7737232.0,1542889239.838
3.0,6.0,88.0,0.0,0.0,3.0,2785564.0,7411462.0,1542889240.838
1.031,3.093,91.753,0.0,0.0,4.124,2744579.0,7423056.0,1542889241.838
1.053,2.105,94.737,0.0,0.0,2.105,2751076.0,7342358.0,1542889242.838
2.083,4.167,91.667,0.0,0.0,2.083,2692478.0,7199837.0,1542889243.838
1.031,3.093,92.784,0.0,0.0,3.093,2792963.0,7518177.0,1542889244.838
1.020,4.082,91.837,0.0,0.0,3.061,2763304.0,7415080.0,1542889245.838
2.020,5.051,87.879,0.0,0.0,5.051,2696635.0,7233922.0,1542889246.838
1.0,6.0,91.0,0.0,0.0,2.0,2804288.0,7540094.0,1542889247.838
2.041,3.061,91.837,0.0,0.0,3.061,2908787.0,7811227.0,1542889248.838
1.010,1.010,90.909,0.0,0.0,7.071,2797400.0,7522832.0,1542889249.838
2.941,4.902,87.255,0.0,0.0,4.902,3301847.0,8837303.0,1542889250.838
3.158,4.211,91.579,0.0,0.0,1.053,3180258.0,8556829.0,1542889251.837
4.167,2.083,91.667,0.0,0.0,2.083,3077055.0,8280887.0,1542889252.838
0.0,4.167,92.708,0.0,0.0,3.125,3075827.0,8281102.0,1542889253.838
1.0,6.0,89.0,0.0,0.0,4.0,3177137.0,8530975.0,1542889254.838
1.020,6.122,89.796,0.0,0.0,3.061,3204192.0,8668983.0,1542889255.838
2.083,4.167,90.625,0.0,0.0,3.125,3267414.0,8721394.0,1542889256.838
0.0,4.167,91.667,0.0,0.0,4.167,3413666.0,9181503.0,1542889257.838
2.0,6.0,87.0,0.0,0.0,5.0,3235120.0,8728911.0,1542889258.838
2.128,2.128,93.617,0.0,0.0,2.128,3382822.0,9116716.0,1542889259.838
0.0,6.061,89.899,0.0,0.0,4.040,3361072.0,9026635.0,1542889260.838
4.211,6.316,87.368,0.0,0.0,2.105,3235336.0,8673199.0,1542889261.838
2.041,3.061,90.816,0.0,0.0,4.082,3416572.0,9198785.0,1542889262.838
1.042,3.125,92.708,0.0,0.0,3.125,3399777.0,9168292.0,1542889263.838
1.020,4.082,86.735,3.061,0.0,5.102,3376971.0,9103887.0,1542889264.838
2.020,6.061,89.899,0.0,0.0,2.020,3239922.0,8677954.0,1542889265.838
1.031,5.155,88.660,0.0,0.0,5.155,3543213.0,9560492.0,1542889266.838
