"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:6_vc_2_worker_64_rep_3_sharded_true.csv -T 1 60",,,,"Date:","22 Nov 2018 12:10:02 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.082,1.508,95.255,1.328,0.0,0.828,0.0,0.0,1542888602.527
0.510,2.041,95.918,0.0,0.0,1.531,3434621.0,676116.0,1542888603.528
0.505,2.525,94.444,0.0,0.0,2.525,3837917.0,753354.0,1542888604.529
2.500,4.0,91.500,0.0,0.0,2.0,5943662.0,1156960.0,1542888605.529
2.030,3.553,91.371,0.0,0.0,3.046,6297741.0,1236449.0,1542888606.528
1.031,2.577,93.299,0.0,0.0,3.093,6731112.0,1301586.0,1542888607.528
1.531,3.061,91.837,0.0,0.0,3.571,7253631.0,1420652.0,1542888608.528
3.015,3.518,88.945,0.0,0.0,4.523,7533377.0,1471909.0,1542888609.528
3.398,4.369,87.864,0.0,0.0,4.369,7244770.0,1415787.0,1542888610.528
1.523,3.046,90.863,0.0,0.0,4.569,7919304.0,1548177.0,1542888611.528
3.590,1.538,91.795,0.0,0.0,3.077,7598589.0,1482559.0,1542888612.529
3.0,5.0,89.0,0.0,0.0,3.0,7880137.0,1538537.0,1542888613.529
2.062,3.608,91.753,0.0,0.0,2.577,7819101.0,1523789.0,1542888614.528
2.010,4.020,89.447,0.0,0.0,4.523,7803223.0,1531446.0,1542888615.529
2.632,5.263,88.421,0.0,0.0,3.684,7256025.0,1416128.0,1542888616.529
2.020,4.545,88.889,0.0,0.0,4.545,8685005.0,1696387.0,1542888617.528
3.061,3.571,89.796,0.0,0.0,3.571,9313014.0,1822539.0,1542888618.529
2.513,4.020,89.447,0.0,0.0,4.020,8014901.0,1555674.0,1542888619.528
2.062,2.577,90.722,0.0,0.0,4.639,8580668.0,1675565.0,1542888620.529
4.433,5.419,86.207,0.0,0.0,3.941,9130288.0,1783341.0,1542888621.528
1.042,4.167,92.188,0.0,0.0,2.604,8511118.0,1669257.0,1542888622.528
2.941,4.412,88.725,0.0,0.0,3.922,7275344.0,1416980.0,1542888623.528
1.031,2.577,93.299,0.0,0.0,3.093,5841209.0,1140682.0,1542888624.528
1.531,3.061,93.878,0.0,0.0,1.531,5657392.0,1105731.0,1542888625.528
2.020,2.020,93.434,0.0,0.0,2.525,5805008.0,1135511.0,1542888626.528
1.020,2.551,94.388,0.0,0.0,2.041,5206875.0,1019794.0,1542888627.529
1.546,2.062,95.361,0.0,0.0,1.031,5049536.0,985556.0,1542888628.528
2.020,4.040,92.424,0.0,0.0,1.515,5635471.0,1100653.0,1542888629.528
1.554,2.591,93.264,0.0,0.0,2.591,7190217.0,1409939.0,1542888630.528
2.577,4.124,90.722,0.0,0.0,2.577,9255121.0,1799896.0,1542888631.528
3.382,5.314,85.507,0.0,0.0,5.797,9233386.0,1807398.0,1542888632.528
3.483,5.473,86.070,0.995,0.0,3.980,9352368.0,1827929.0,1542888633.529
2.083,5.208,90.104,0.0,0.0,2.604,9751138.0,1900768.0,1542888634.529
1.515,3.535,89.394,0.0,0.0,5.556,9420311.0,1834985.0,1542888635.528
3.980,6.468,85.572,0.0,0.0,3.980,9865988.0,1929978.0,1542888636.528
2.020,3.535,89.899,0.0,0.0,4.545,9581255.0,1865198.0,1542888637.529
2.538,5.076,88.832,0.0,0.0,3.553,9990565.0,1955397.0,1542888638.529
3.077,4.615,88.205,0.0,0.0,4.103,9439242.0,1844137.0,1542888639.529
3.483,3.980,86.567,0.0,0.0,5.970,9637891.0,1884097.0,1542888640.528
1.493,4.975,88.557,0.0,0.0,4.975,8685063.0,1692187.0,1542888641.528
4.040,3.535,88.384,0.0,0.0,4.040,9556739.0,1868813.0,1542888642.528
3.535,5.051,87.879,0.0,0.0,3.535,9977405.0,1946432.0,1542888643.528
2.083,3.125,91.667,0.0,0.0,3.125,8693795.0,1700640.0,1542888644.529
2.500,4.500,90.0,0.0,0.0,3.0,7024455.0,1370462.0,1542888645.528
3.015,3.015,88.945,0.0,0.0,5.025,8114977.0,1580213.0,1542888646.528
3.0,4.0,88.500,0.0,0.0,4.500,8728784.0,1710318.0,1542888647.528
1.990,4.975,86.567,0.0,0.0,6.468,9800171.0,1910578.0,1542888648.528
2.564,3.077,89.744,0.0,0.0,4.615,9180900.0,1788979.0,1542888649.529
1.571,3.141,92.670,0.0,0.0,2.618,9281239.0,1809184.0,1542888650.528
2.488,4.975,86.567,0.0,0.0,5.970,9495994.0,1862362.0,1542888651.528
3.015,5.025,88.442,0.0,0.0,3.518,9154933.0,1788021.0,1542888652.528
1.531,3.571,89.796,0.0,0.0,5.102,9624894.0,1875554.0,1542888653.528
3.590,2.564,89.231,0.0,0.0,4.615,9583301.0,1874200.0,1542888654.528
3.030,3.535,88.889,0.0,0.0,4.545,9520413.0,1859610.0,1542888655.529
3.061,3.571,88.265,0.0,0.0,5.102,10316771.0,2012638.0,1542888656.528
2.062,4.124,90.206,0.0,0.0,3.608,9736036.0,1896340.0,1542888657.528
2.551,3.061,89.286,0.0,0.0,5.102,10037377.0,1964889.0,1542888658.528
2.525,4.545,88.384,0.0,0.0,4.545,9411503.0,1830065.0,1542888659.528
1.026,4.103,91.795,0.0,0.0,3.077,8071764.0,1582568.0,1542888660.528
2.513,5.025,89.950,0.0,0.0,2.513,7785576.0,1518497.0,1542888661.529
2.030,2.538,90.863,0.0,0.0,4.569,6775225.0,1324719.0,1542888662.528
