"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_4_worker_16_rep_3.csv -T 1 90",,,,"Date:","09 Nov 2018 12:40:39 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
2.244,1.806,94.710,0.783,0.0,0.457,0.0,0.0,73734.615,1551209.960,0.0,0.0,2859.685,9245.482,1541767239.134
38.865,5.106,54.184,0.0,0.0,1.844,10587299.0,28378155.0,0.0,0.0,0.0,0.0,5650.0,16329.0,1541767240.137
35.352,5.775,56.620,0.282,0.0,1.972,14150542.0,37902492.0,0.0,65536.0,0.0,0.0,6646.0,21169.0,1541767241.135
17.302,5.313,75.749,0.0,0.0,1.635,19065154.0,51100606.0,0.0,0.0,0.0,0.0,9631.0,28098.0,1541767242.135
7.590,5.992,85.353,0.0,0.0,1.065,19882606.0,53309677.0,0.0,0.0,0.0,0.0,9875.0,29360.0,1541767243.135
5.270,5.402,88.406,0.0,0.0,0.922,19408765.0,52008277.0,0.0,0.0,0.0,0.0,9428.0,28884.0,1541767244.135
5.388,5.650,88.305,0.0,0.0,0.657,20174122.0,54055953.0,0.0,0.0,0.0,0.0,9902.0,30322.0,1541767245.135
5.805,5.937,87.335,0.0,0.0,0.923,20249784.0,54289933.0,0.0,0.0,0.0,0.0,9961.0,30365.0,1541767246.135
4.106,4.901,90.066,0.0,0.0,0.927,19401025.0,51944309.0,0.0,0.0,0.0,0.0,9373.0,28840.0,1541767247.135
4.953,5.756,88.621,0.0,0.0,0.669,21710213.0,58212956.0,0.0,0.0,0.0,0.0,10544.0,32171.0,1541767248.135
3.989,5.452,90.160,0.0,0.0,0.399,18985977.0,50833622.0,0.0,0.0,0.0,0.0,9378.0,28607.0,1541767249.135
4.775,5.703,88.992,0.0,0.0,0.531,20048092.0,53844743.0,0.0,0.0,0.0,0.0,9612.0,29484.0,1541767250.135
5.628,6.021,87.827,0.0,0.0,0.524,20054758.0,53756740.0,0.0,0.0,0.0,0.0,9925.0,30421.0,1541767251.135
4.907,6.101,87.666,0.0,0.0,1.326,19866956.0,53238003.0,0.0,0.0,0.0,0.0,9971.0,30161.0,1541767252.135
5.658,5.921,87.895,0.0,0.0,0.526,20428404.0,54697316.0,0.0,0.0,0.0,0.0,9953.0,30411.0,1541767253.135
4.624,6.473,88.243,0.0,0.0,0.661,20261936.0,54352834.0,0.0,0.0,0.0,0.0,9952.0,30443.0,1541767254.135
5.249,6.168,88.058,0.0,0.0,0.525,20801790.0,55770102.0,0.0,0.0,0.0,0.0,10114.0,31129.0,1541767255.135
6.815,5.374,87.156,0.0,0.0,0.655,19010088.0,50944013.0,0.0,0.0,0.0,0.0,9205.0,28410.0,1541767256.135
4.290,5.228,89.544,0.0,0.0,0.938,19435181.0,52076704.0,0.0,0.0,0.0,0.0,9801.0,29800.0,1541767257.135
4.849,5.898,88.204,0.0,0.0,1.048,19801676.0,53085596.0,0.0,0.0,0.0,0.0,9813.0,30206.0,1541767258.135
4.731,5.913,88.568,0.0,0.0,0.788,20590721.0,55117327.0,0.0,8192.0,0.0,0.0,10122.0,30787.0,1541767259.135
5.053,5.585,88.830,0.0,0.0,0.532,21615503.0,57940991.0,0.0,0.0,0.0,0.0,10474.0,32326.0,1541767260.135
4.521,4.654,90.160,0.0,0.0,0.665,19981467.0,53615618.0,0.0,0.0,0.0,0.0,9815.0,30061.0,1541767261.135
4.167,5.990,88.932,0.0,0.0,0.911,18926182.0,50693790.0,0.0,0.0,0.0,0.0,9345.0,28462.0,1541767262.135
