"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_client1_ratio_1:0_vc_48_worker_8_rep_2.csv -T 1 90",,,,"Date:","09 Nov 2018 14:47:02 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
1.995,2.502,92.830,0.410,0.0,2.264,0.0,0.0,1541774822.397
1.026,2.564,95.385,0.0,0.0,1.026,260426.0,7840222.0,1541774823.398
2.500,2.500,90.500,0.0,0.0,4.500,357154.0,10535269.0,1541774824.397
1.531,3.061,92.347,0.0,0.0,3.061,391366.0,11727954.0,1541774825.397
1.531,3.061,90.816,0.0,0.0,4.592,381762.0,11430958.0,1541774826.397
1.523,4.061,91.371,0.0,0.0,3.046,399850.0,11820378.0,1541774827.398
2.525,4.040,89.899,0.0,0.0,3.535,413486.0,12377604.0,1541774828.398
1.500,3.500,90.500,0.0,0.0,4.500,384802.0,11526251.0,1541774829.397
2.500,3.500,90.500,0.0,0.0,3.500,405854.0,11996052.0,1541774830.398
2.525,3.030,90.909,0.0,0.0,3.535,382752.0,11471905.0,1541774831.397
2.500,5.500,88.500,0.0,0.0,3.500,393627.0,11716604.0,1541774832.398
2.538,2.538,90.863,0.0,0.0,4.061,389994.0,11510569.0,1541774833.398
1.020,3.061,91.837,0.0,0.0,4.082,388904.0,11643846.0,1541774834.398
1.010,5.051,90.909,0.0,0.0,3.030,391028.0,11719824.0,1541774835.398
3.061,2.041,90.816,0.0,0.0,4.082,392636.0,11593569.0,1541774836.397
1.010,3.030,90.909,0.0,0.0,5.051,383970.0,11488172.0,1541774837.398
1.020,3.061,91.327,0.0,0.0,4.592,391716.0,11754140.0,1541774838.398
1.562,3.125,90.104,3.125,0.0,2.083,405960.0,12004855.0,1541774839.398
2.030,3.553,91.371,0.508,0.0,2.538,373554.0,11173901.0,1541774840.398
1.571,2.618,93.717,0.0,0.0,2.094,389760.0,11676882.0,1541774841.398
2.0,3.500,90.500,0.0,0.0,4.0,396918.0,11714946.0,1541774842.398
0.513,2.564,92.821,0.0,0.0,4.103,401998.0,12050514.0,1541774843.398
1.515,3.030,91.919,0.0,0.0,3.535,397048.0,11891279.0,1541774844.398
3.483,1.990,90.547,0.0,0.0,3.980,404948.0,11966748.0,1541774845.397
1.015,3.553,92.386,0.0,0.0,3.046,400960.0,12012744.0,1541774846.398
2.010,3.015,90.955,0.0,0.0,4.020,392840.0,11769458.0,1541774847.398
3.902,4.878,88.293,0.0,0.0,2.927,399520.0,11807465.0,1541774848.398
1.554,2.073,94.301,0.0,0.0,2.073,404436.0,12109080.0,1541774849.398
3.553,2.538,92.386,0.0,0.0,1.523,418896.0,12541511.0,1541774850.398
2.513,2.513,91.457,0.0,0.0,3.518,380802.0,11253613.0,1541774851.397
2.941,2.451,89.706,0.0,0.0,4.902,377432.0,11303763.0,1541774852.398
2.020,2.525,91.919,0.0,0.0,3.535,408100.0,12226584.0,1541774853.398
1.970,3.941,88.670,0.0,0.0,5.419,396976.0,11718963.0,1541774854.398
1.546,1.546,93.814,0.0,0.0,3.093,396554.0,11874354.0,1541774855.398
2.0,3.500,90.500,0.0,0.0,4.0,397410.0,11920111.0,1541774856.397
2.073,1.554,93.782,0.0,0.0,2.591,395898.0,11685882.0,1541774857.398
2.041,1.020,93.367,0.0,0.0,3.571,374640.0,11224106.0,1541774858.398
0.505,4.040,91.919,0.0,0.0,3.535,392740.0,11752609.0,1541774859.398
1.015,3.553,91.878,0.0,0.0,3.553,409626.0,12122119.0,1541774860.398
2.010,3.518,91.960,0.0,0.0,2.513,374270.0,11207466.0,1541774861.398
1.493,3.483,90.547,0.0,0.0,4.478,395080.0,11836816.0,1541774862.398
1.015,2.538,92.386,0.0,0.0,4.061,387332.0,11438392.0,1541774863.398
1.020,2.041,93.878,0.0,0.0,3.061,373610.0,11173757.0,1541774864.398
2.030,3.046,92.386,0.0,0.0,2.538,401554.0,12046341.0,1541774865.398
1.031,4.124,91.753,0.0,0.0,3.093,389836.0,11509264.0,1541774866.398
2.062,1.031,93.299,0.0,0.0,3.608,376122.0,11274672.0,1541774867.397
1.531,2.041,92.857,0.0,0.0,3.571,387018.0,11589128.0,1541774868.398
3.0,3.500,89.500,0.500,0.0,3.500,382506.0,11278629.0,1541774869.398
2.538,3.553,91.371,0.508,0.0,2.030,398366.0,11945920.0,1541774870.398
2.551,3.061,90.816,0.0,0.0,3.571,408586.0,12247675.0,1541774871.397
3.980,3.483,89.552,0.0,0.0,2.985,402856.0,11891036.0,1541774872.397
1.990,2.488,90.050,0.0,0.0,5.473,397938.0,11924840.0,1541774873.398
2.020,3.030,91.414,0.0,0.0,3.535,393260.0,11781943.0,1541774874.398
2.020,3.030,91.414,0.0,0.0,3.535,385224.0,11371139.0,1541774875.398
2.538,3.046,90.863,0.0,0.0,3.553,391926.0,11744189.0,1541774876.398
2.030,2.538,91.878,0.0,0.0,3.553,423088.0,12679561.0,1541774877.397
1.546,2.577,93.299,0.0,0.0,2.577,388494.0,11463276.0,1541774878.398
2.463,3.448,90.148,0.0,0.0,3.941,396480.0,11878227.0,1541774879.398
1.538,2.564,92.308,0.0,0.0,3.590,402360.0,12054567.0,1541774880.398
1.980,4.455,89.109,0.0,0.0,4.455,371496.0,10960179.0,1541774881.397
1.531,3.061,91.837,0.0,0.0,3.571,420280.0,12591334.0,1541774882.398
3.046,2.030,91.878,0.0,0.0,3.046,394660.0,11823952.0,1541774883.398
1.562,2.604,93.229,0.0,0.0,2.604,378408.0,11184593.0,1541774884.398
2.513,3.015,90.955,0.0,0.0,3.518,409308.0,12245567.0,1541774885.398
1.031,2.577,93.299,0.0,0.0,3.093,363982.0,10909662.0,1541774886.399
2.020,3.030,91.414,0.0,0.0,3.535,380612.0,11396415.0,1541774887.397
1.515,3.535,91.414,0.0,0.0,3.535,415522.0,12281335.0,1541774888.398
1.010,4.040,91.414,0.0,0.0,3.535,393120.0,11777971.0,1541774889.398
1.515,4.040,91.414,0.0,0.0,3.030,387248.0,11597588.0,1541774890.398
1.523,2.538,90.863,0.0,0.0,5.076,389704.0,11501331.0,1541774891.398
2.041,5.102,90.816,0.0,0.0,2.041,390465.0,11632720.0,1541774892.398
2.551,4.082,90.816,0.0,0.0,2.551,408594.0,12239006.0,1541774893.398
1.508,3.518,90.452,0.0,0.0,4.523,414684.0,12244296.0,1541774894.397
3.553,3.046,90.863,0.0,0.0,2.538,407680.0,12214241.0,1541774895.398
2.513,3.518,89.950,0.0,0.0,4.020,362180.0,10850692.0,1541774896.398
2.020,3.030,89.899,0.0,0.0,5.051,396836.0,11719232.0,1541774897.397
1.523,2.538,91.371,0.0,0.0,4.569,407680.0,12214155.0,1541774898.398
2.439,3.902,87.317,0.0,0.0,6.341,412234.0,12348103.0,1541774899.398
2.577,1.546,87.113,5.670,0.0,3.093,407962.0,12054840.0,1541774900.398
2.062,2.577,92.784,0.0,0.0,2.577,389866.0,11660566.0,1541774901.398
0.515,3.608,91.753,0.0,0.0,4.124,426334.0,12784404.0,1541774902.397
1.523,2.030,91.878,0.0,0.0,4.569,374856.0,11069120.0,1541774903.398
1.546,1.546,93.814,0.0,0.0,3.093,407408.0,12209946.0,1541774904.397
2.051,3.077,92.821,0.0,0.0,2.051,392309.0,11728755.0,1541774905.397
1.546,2.062,94.330,0.0,0.0,2.062,395360.0,11626729.0,1541774906.397
1.538,1.538,92.821,0.0,0.0,4.103,413988.0,12407956.0,1541774907.398
2.041,2.551,93.367,0.0,0.0,2.041,383872.0,11492772.0,1541774908.398
2.030,2.538,91.878,0.0,0.0,3.553,405870.0,11999962.0,1541774909.398
1.523,2.538,91.878,0.0,0.0,4.061,406280.0,12163376.0,1541774910.398
2.525,2.525,90.909,0.0,0.0,4.040,387416.0,11606163.0,1541774911.398
2.538,4.061,90.355,0.0,0.0,3.046,416794.0,12054390.0,1541774912.397
