"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_8_worker_32_rep_2.csv -T 1 90",,,,"Date:","09 Nov 2018 13:12:03 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
5.073,8.030,83.909,1.301,0.0,1.687,0.0,0.0,1541769123.704
7.609,10.870,78.261,0.0,0.0,3.261,30730783.0,996886.0,1541769124.705
6.522,17.391,72.826,0.0,0.0,3.261,38510984.0,1244538.0,1541769125.705
11.957,16.304,67.391,0.0,0.0,4.348,44540896.0,1441190.0,1541769126.707
11.236,23.596,59.551,0.0,0.0,5.618,44527947.0,1445405.0,1541769127.705
6.818,20.455,68.182,0.0,0.0,4.545,47127152.0,1526914.0,1541769128.705
6.667,22.222,67.778,0.0,0.0,3.333,47412835.0,1528520.0,1541769129.706
12.222,20.0,63.333,0.0,0.0,4.444,47359615.0,1539589.0,1541769130.707
8.791,19.780,69.231,0.0,0.0,2.198,46152204.0,1494080.0,1541769131.705
10.345,17.241,67.816,0.0,0.0,4.598,46179499.0,1496600.0,1541769132.705
8.696,25.0,58.696,0.0,0.0,7.609,47202489.0,1531049.0,1541769133.705
9.091,20.455,67.045,0.0,0.0,3.409,47101537.0,1524106.0,1541769134.705
7.692,21.978,68.132,0.0,0.0,2.198,45695263.0,1479314.0,1541769135.705
13.636,19.318,62.500,0.0,0.0,4.545,47318880.0,1535389.0,1541769136.705
10.227,21.591,61.364,0.0,0.0,6.818,46127640.0,1491560.0,1541769137.705
13.483,17.978,66.292,0.0,0.0,2.247,46872086.0,1517040.0,1541769138.705
10.112,23.596,60.674,0.0,0.0,5.618,47094650.0,1527969.0,1541769139.705
10.638,20.213,63.830,0.0,0.0,5.319,47175258.0,1526700.0,1541769140.705
10.345,19.540,65.517,0.0,0.0,4.598,47469218.0,1535660.0,1541769141.705
12.222,27.778,56.667,1.111,0.0,2.222,46605272.0,1513549.0,1541769142.705
9.890,18.681,64.835,0.0,0.0,6.593,47572904.0,1538320.0,1541769143.705
10.753,21.505,64.516,0.0,0.0,3.226,46746574.0,1508920.0,1541769144.705
14.607,23.596,58.427,0.0,0.0,3.371,47635091.0,1547709.0,1541769145.709
7.865,22.472,65.169,0.0,0.0,4.494,47763524.0,1545806.0,1541769146.707
10.989,21.978,62.637,0.0,0.0,4.396,45725883.0,1482254.0,1541769147.705
13.095,16.667,65.476,0.0,0.0,4.762,47137745.0,1525729.0,1541769148.705
14.130,19.565,61.957,0.0,0.0,4.348,48269828.0,1564360.0,1541769149.705
14.894,24.468,56.383,0.0,0.0,4.255,45525218.0,1478710.0,1541769150.705
9.302,19.767,63.953,0.0,0.0,6.977,46627173.0,1513129.0,1541769151.705
11.111,21.111,63.333,0.0,0.0,4.444,46539765.0,1504622.0,1541769152.708
9.890,21.978,65.934,0.0,0.0,2.198,47313465.0,1533840.0,1541769153.705
12.500,21.591,59.091,0.0,0.0,6.818,47738954.0,1548689.0,1541769154.705
8.889,18.889,68.889,0.0,0.0,3.333,46893834.0,1517740.0,1541769155.705
10.753,20.430,64.516,0.0,0.0,4.301,47023690.0,1521660.0,1541769156.705
11.494,20.690,62.069,0.0,0.0,5.747,46250223.0,1497989.0,1541769157.705
11.111,17.778,65.556,0.0,0.0,5.556,47391554.0,1530900.0,1541769158.707
11.828,21.505,61.290,0.0,0.0,5.376,47045337.0,1526840.0,1541769159.705
14.607,20.225,58.427,0.0,0.0,6.742,47315451.0,1535403.0,1541769160.705
9.677,18.280,66.667,0.0,0.0,5.376,46275067.0,1496460.0,1541769161.705
11.702,22.340,60.638,0.0,0.0,5.319,45556907.0,1469440.0,1541769162.706
13.636,22.727,59.091,0.0,0.0,4.545,48171495.0,1566609.0,1541769163.705
8.696,27.174,58.696,0.0,0.0,5.435,48909845.0,1582906.0,1541769164.706
8.989,19.101,68.539,0.0,0.0,3.371,47231185.0,1530834.0,1541769165.705
10.870,19.565,63.043,0.0,0.0,6.522,46869163.0,1518449.0,1541769166.705
12.791,20.930,61.628,0.0,0.0,4.651,46283820.0,1498840.0,1541769167.705
9.574,20.213,65.957,0.0,0.0,4.255,45911584.0,1486940.0,1541769168.705
9.195,21.839,64.368,0.0,0.0,4.598,46505265.0,1505754.0,1541769169.706
12.222,20.0,63.333,0.0,0.0,4.444,47272106.0,1527359.0,1541769170.708
15.217,19.565,60.870,0.0,0.0,4.348,47730215.0,1550232.0,1541769171.705
12.088,21.978,57.143,2.198,0.0,6.593,46698932.0,1511286.0,1541769172.705
15.385,18.681,61.538,0.0,0.0,4.396,47713085.0,1544901.0,1541769173.705
10.227,18.182,68.182,0.0,0.0,3.409,48048840.0,1557714.0,1541769174.707
12.644,19.540,64.368,0.0,0.0,3.448,47001922.0,1519980.0,1541769175.705
11.494,17.241,66.667,0.0,0.0,4.598,46925438.0,1523349.0,1541769176.705
8.602,25.806,59.140,0.0,0.0,6.452,46733689.0,1512840.0,1541769177.705
9.091,22.727,64.773,0.0,0.0,3.409,47239797.0,1526980.0,1541769178.706
16.484,19.780,59.341,0.0,0.0,4.396,48322940.0,1568149.0,1541769179.705
13.978,19.355,63.441,0.0,0.0,3.226,47001983.0,1522500.0,1541769180.705
13.043,20.652,65.217,0.0,0.0,1.087,47642034.0,1540560.0,1541769181.705
13.095,19.048,64.286,0.0,0.0,3.571,46064090.0,1495191.0,1541769182.705
13.043,21.739,63.043,0.0,0.0,2.174,47828224.0,1548540.0,1541769183.705
10.465,19.767,68.605,0.0,0.0,1.163,45785926.0,1481620.0,1541769184.705
16.129,23.656,54.839,0.0,0.0,5.376,47163275.0,1530135.0,1541769185.705
10.227,21.591,65.909,0.0,0.0,2.273,47927624.0,1549174.0,1541769186.707
7.865,20.225,66.292,0.0,0.0,5.618,45829307.0,1484980.0,1541769187.705
13.636,14.773,64.773,0.0,0.0,6.818,46644174.0,1511095.0,1541769188.705
10.638,24.468,60.638,0.0,0.0,4.255,47961160.0,1554448.0,1541769189.705
12.222,20.0,64.444,0.0,0.0,3.333,46950063.0,1519000.0,1541769190.705
15.385,19.780,60.440,0.0,0.0,4.396,47699948.0,1548269.0,1541769191.705
11.364,22.727,60.227,0.0,0.0,5.682,46342874.0,1492844.0,1541769192.707
13.333,22.222,60.0,0.0,0.0,4.444,47780814.0,1551900.0,1541769193.705
16.667,17.778,60.0,0.0,0.0,5.556,48310008.0,1567029.0,1541769194.705
12.500,22.727,62.500,0.0,0.0,2.273,46443853.0,1500446.0,1541769195.708
10.870,23.913,61.957,0.0,0.0,3.261,46504634.0,1507594.0,1541769196.705
10.753,25.806,60.215,0.0,0.0,3.226,46891094.0,1515995.0,1541769197.712
13.978,20.430,59.140,0.0,0.0,6.452,46825672.0,1516202.0,1541769198.706
9.677,20.430,63.441,0.0,0.0,6.452,46019812.0,1493520.0,1541769199.708
14.773,21.591,60.227,0.0,0.0,3.409,47124623.0,1529089.0,1541769200.705
12.903,22.581,60.215,0.0,0.0,4.301,47469276.0,1536500.0,1541769201.705
9.890,19.780,64.835,0.0,0.0,5.495,46205808.0,1495200.0,1541769202.705
13.483,20.225,58.427,1.124,0.0,6.742,46644491.0,1507039.0,1541769203.708
14.894,19.149,59.574,0.0,0.0,6.383,47659505.0,1545880.0,1541769204.705
10.753,21.505,62.366,0.0,0.0,5.376,47088519.0,1518580.0,1541769205.709
12.766,23.404,58.511,0.0,0.0,5.319,47725944.0,1555063.0,1541769206.705
10.870,20.652,64.130,0.0,0.0,4.348,45915913.0,1485820.0,1541769207.705
15.217,20.652,58.696,0.0,0.0,5.435,46741352.0,1510446.0,1541769208.705
12.222,23.333,61.111,0.0,0.0,3.333,47972393.0,1557229.0,1541769209.705
9.677,20.430,63.441,0.0,0.0,6.452,45784095.0,1481792.0,1541769210.705
15.385,23.077,57.143,0.0,0.0,4.396,45393725.0,1472304.0,1541769211.705
13.978,20.430,61.290,0.0,0.0,4.301,46341268.0,1502629.0,1541769212.705
13.043,19.565,63.043,0.0,0.0,4.348,43434853.0,1407762.0,1541769213.705
