"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_32_worker_8_rep_1.csv -T 1 90",,,,"Date:","09 Nov 2018 14:17:29 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.872,3.698,91.091,0.281,0.0,1.058,0.0,0.0,24622.409,730856.835,0.0,0.0,5884.792,17189.405,1541773049.823
43.255,7.185,47.507,0.0,0.0,2.053,15593810.0,40980265.0,0.0,0.0,0.0,0.0,4318.0,16734.0,1541773050.823
34.088,7.779,55.304,0.0,0.0,2.829,22316380.0,59856997.0,0.0,0.0,0.0,0.0,5839.0,24095.0,1541773051.824
10.414,5.741,82.510,0.0,0.0,1.335,23938290.0,64273743.0,0.0,0.0,0.0,0.0,7534.0,26288.0,1541773052.824
5.409,4.881,89.182,0.0,0.0,0.528,22203856.0,59431212.0,0.0,0.0,0.0,0.0,7550.0,24877.0,1541773053.824
4.244,5.172,90.053,0.0,0.0,0.531,22778306.0,61070877.0,0.0,0.0,0.0,0.0,7889.0,24972.0,1541773054.824
5.416,5.152,88.904,0.0,0.0,0.528,21317795.0,57120061.0,0.0,0.0,0.0,0.0,7325.0,23366.0,1541773055.824
4.111,4.509,90.584,0.0,0.0,0.796,21891964.0,58675783.0,0.0,0.0,0.0,0.0,7642.0,24273.0,1541773056.824
4.184,4.453,90.823,0.0,0.0,0.540,23926478.0,64307375.0,0.0,0.0,0.0,0.0,8490.0,26610.0,1541773057.824
3.243,4.324,91.757,0.0,0.0,0.676,22489059.0,60145658.0,0.0,0.0,0.0,0.0,7927.0,25081.0,1541773058.823
3.610,4.011,91.845,0.0,0.0,0.535,22054165.0,59068259.0,0.0,0.0,0.0,0.0,7579.0,24243.0,1541773059.824
3.324,4.920,91.090,0.0,0.0,0.665,21625018.0,57938757.0,0.0,0.0,0.0,0.0,7320.0,23542.0,1541773060.824
4.365,5.556,89.550,0.0,0.0,0.529,23054272.0,61788138.0,0.0,0.0,0.0,0.0,7812.0,25221.0,1541773061.824
4.888,5.020,89.564,0.0,0.0,0.528,22355008.0,59924670.0,0.0,0.0,0.0,0.0,7692.0,24704.0,1541773062.824
5.710,4.781,88.845,0.0,0.0,0.664,23523728.0,63069257.0,0.0,0.0,0.0,0.0,8162.0,26293.0,1541773063.824
6.380,5.078,87.760,0.0,0.0,0.781,22909508.0,61461442.0,0.0,0.0,0.0,0.0,8150.0,25911.0,1541773064.824
3.968,4.630,90.608,0.0,0.0,0.794,21142379.0,56623610.0,0.0,0.0,0.0,0.0,7393.0,23378.0,1541773065.824
3.679,5.388,89.882,0.0,0.0,1.051,22660882.0,60774546.0,0.0,0.0,0.0,0.0,7896.0,25084.0,1541773066.824
4.106,4.901,90.066,0.0,0.0,0.927,23087035.0,61910784.0,0.0,0.0,0.0,0.0,8071.0,25674.0,1541773067.824
3.856,4.255,91.489,0.0,0.0,0.399,22085714.0,59171198.0,0.0,0.0,0.0,0.0,7698.0,24306.0,1541773068.824
3.979,4.775,90.318,0.133,0.0,0.796,22581421.0,60536258.0,0.0,61440.0,0.0,0.0,7864.0,25291.0,1541773069.824
3.576,4.503,91.258,0.132,0.0,0.530,21731630.0,58212646.0,0.0,81920.0,0.0,0.0,7478.0,23895.0,1541773070.824
4.365,4.497,90.741,0.0,0.0,0.397,21410930.0,57409789.0,0.0,0.0,0.0,0.0,7359.0,23848.0,1541773071.824
3.605,5.073,90.921,0.0,0.0,0.401,22288817.0,59693762.0,0.0,0.0,0.0,0.0,7758.0,24809.0,1541773072.824
4.233,5.026,90.344,0.0,0.0,0.397,22403978.0,60057192.0,0.0,0.0,0.0,0.0,8257.0,25312.0,1541773073.824
4.032,3.898,91.532,0.0,0.0,0.538,23010274.0,61694298.0,0.0,0.0,0.0,0.0,8037.0,25385.0,1541773074.824
3.851,4.382,91.235,0.0,0.0,0.531,21767047.0,58324461.0,0.0,0.0,0.0,0.0,7626.0,23954.0,1541773075.824
4.456,5.767,88.467,0.0,0.0,1.311,23125156.0,61980270.0,0.0,0.0,0.0,0.0,8241.0,25691.0,1541773076.824
3.333,4.933,91.467,0.0,0.0,0.267,22209518.0,59532259.0,0.0,0.0,0.0,0.0,7403.0,24125.0,1541773077.824
2.941,4.144,92.513,0.0,0.0,0.401,20875342.0,55981036.0,0.0,0.0,0.0,0.0,7379.0,22782.0,1541773078.824
4.557,5.208,89.714,0.0,0.0,0.521,20918369.0,56120406.0,0.0,0.0,0.0,0.0,7837.0,23464.0,1541773079.824
3.158,4.737,89.342,2.500,0.0,0.263,19311387.0,51697254.0,0.0,12886016.0,0.0,0.0,7165.0,20858.0,1541773080.823
4.694,5.867,88.396,0.0,0.0,1.043,23113262.0,62041737.0,0.0,0.0,0.0,0.0,8905.0,25551.0,1541773081.824
4.222,5.409,89.710,0.0,0.0,0.660,22393355.0,59926294.0,0.0,0.0,0.0,0.0,7770.0,24315.0,1541773082.824
3.338,4.272,91.856,0.0,0.0,0.534,20928326.0,56138775.0,0.0,0.0,0.0,0.0,7384.0,23705.0,1541773083.824
3.075,4.412,92.112,0.0,0.0,0.401,21096231.0,56512214.0,0.0,0.0,0.0,0.0,7197.0,23416.0,1541773084.824
5.447,5.318,88.586,0.0,0.0,0.649,21293504.0,57067566.0,0.0,0.0,0.0,0.0,7569.0,23863.0,1541773085.824
3.595,3.728,92.011,0.0,0.0,0.666,20407991.0,54704021.0,0.0,0.0,0.0,0.0,7106.0,22589.0,1541773086.824
4.216,4.875,89.723,0.0,0.0,1.186,21775624.0,58365061.0,0.0,0.0,0.0,0.0,7355.0,24112.0,1541773087.824
4.599,4.074,90.802,0.0,0.0,0.526,20540534.0,55061233.0,0.0,0.0,0.0,0.0,7114.0,22828.0,1541773088.824
4.0,3.733,91.733,0.0,0.0,0.533,20893604.0,55989466.0,0.0,0.0,0.0,0.0,7233.0,22972.0,1541773089.824
5.007,4.480,90.119,0.0,0.0,0.395,21758528.0,58399458.0,0.0,0.0,0.0,0.0,7637.0,23815.0,1541773090.824
3.968,4.233,90.873,0.0,0.0,0.926,21821274.0,58459187.0,0.0,0.0,0.0,0.0,7656.0,24027.0,1541773091.824
3.209,4.813,91.444,0.0,0.0,0.535,22354721.0,59914073.0,0.0,0.0,0.0,0.0,8130.0,24571.0,1541773092.824
3.877,4.545,91.043,0.0,0.0,0.535,22297998.0,59743950.0,0.0,0.0,0.0,0.0,8011.0,24843.0,1541773093.823
4.557,4.818,90.234,0.0,0.0,0.391,21060992.0,56470414.0,0.0,0.0,0.0,0.0,7448.0,23862.0,1541773094.823
3.586,4.250,91.899,0.0,0.0,0.266,22099156.0,59201532.0,0.0,0.0,0.0,0.0,7136.0,24318.0,1541773095.824
4.868,4.737,89.605,0.0,0.0,0.789,22569030.0,60555165.0,0.0,0.0,0.0,0.0,8117.0,24973.0,1541773096.824
4.743,4.875,89.987,0.0,0.0,0.395,23211158.0,62163010.0,0.0,0.0,0.0,0.0,8329.0,25344.0,1541773097.823
3.714,4.111,91.512,0.0,0.0,0.663,20836733.0,55812163.0,0.0,0.0,0.0,0.0,7834.0,23286.0,1541773098.824
3.383,3.112,92.693,0.271,0.0,0.541,22061320.0,59179660.0,0.0,45056.0,0.0,0.0,8282.0,24296.0,1541773099.824
3.893,4.161,90.872,0.0,0.0,1.074,22109172.0,59248298.0,0.0,0.0,0.0,0.0,8318.0,24346.0,1541773100.824
3.937,5.774,89.764,0.0,0.0,0.525,22023300.0,59035609.0,0.0,0.0,0.0,0.0,8156.0,24311.0,1541773101.825
3.581,5.040,90.849,0.0,0.0,0.531,21511272.0,57686813.0,0.0,0.0,0.0,0.0,8079.0,23935.0,1541773102.824
4.074,5.388,89.882,0.0,0.0,0.657,22455917.0,60160256.0,0.0,0.0,0.0,0.0,8065.0,24595.0,1541773103.824
4.036,5.859,89.583,0.0,0.0,0.521,20685089.0,55474301.0,0.0,0.0,0.0,0.0,7612.0,23097.0,1541773104.824
3.571,4.894,91.138,0.0,0.0,0.397,21058843.0,56474125.0,0.0,0.0,0.0,0.0,8113.0,23278.0,1541773105.824
4.967,5.229,89.150,0.0,0.0,0.654,22639000.0,60639557.0,0.0,0.0,0.0,0.0,8474.0,25574.0,1541773106.824
3.213,4.552,91.432,0.0,0.0,0.803,22055414.0,59206283.0,0.0,0.0,0.0,0.0,7730.0,24610.0,1541773107.823
4.731,3.679,91.196,0.0,0.0,0.394,21049610.0,56523851.0,0.0,0.0,0.0,0.0,7519.0,23605.0,1541773108.824
5.395,5.132,89.079,0.0,0.0,0.395,23841592.0,63731884.0,0.0,0.0,0.0,0.0,8520.0,26490.0,1541773109.825
4.068,5.118,90.026,0.0,0.0,0.787,21307398.0,57125725.0,0.0,0.0,0.0,0.0,7631.0,23642.0,1541773110.824
