"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_48_worker_16_rep_2.csv -T 1 90",,,,"Date:","09 Nov 2018 14:53:47 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
6.589,11.665,78.401,0.622,0.0,2.723,0.0,0.0,1541775227.372
4.348,13.043,81.522,0.0,0.0,1.087,30423369.0,984480.0,1541775228.373
7.865,10.112,78.652,0.0,0.0,3.371,41373095.0,1337420.0,1541775229.373
10.0,16.667,71.111,0.0,0.0,2.222,43505859.0,1411291.0,1541775230.373
6.593,18.681,71.429,0.0,0.0,3.297,45297960.0,1467974.0,1541775231.373
6.383,20.213,69.149,0.0,0.0,4.255,47011007.0,1520540.0,1541775232.373
6.452,18.280,67.742,3.226,0.0,4.301,45073786.0,1462449.0,1541775233.373
8.421,14.737,72.632,0.0,0.0,4.211,45474911.0,1470280.0,1541775234.373
2.198,19.780,74.725,0.0,0.0,3.297,46128756.0,1490440.0,1541775235.382
11.458,18.750,65.625,0.0,0.0,4.167,44750331.0,1453069.0,1541775236.373
6.452,19.355,73.118,0.0,0.0,1.075,46669494.0,1509340.0,1541775237.375
6.818,18.182,71.591,0.0,0.0,3.409,46881545.0,1521520.0,1541775238.373
14.583,15.625,65.625,0.0,0.0,4.167,45177518.0,1466089.0,1541775239.373
9.783,16.304,69.565,0.0,0.0,4.348,46876247.0,1516900.0,1541775240.373
8.791,18.681,68.132,0.0,0.0,4.396,45902830.0,1482246.0,1541775241.373
10.870,19.565,65.217,0.0,0.0,4.348,46743460.0,1519223.0,1541775242.373
4.301,24.731,67.742,0.0,0.0,3.226,46910614.0,1515706.0,1541775243.377
10.638,14.894,71.277,0.0,0.0,3.191,46530331.0,1508714.0,1541775244.373
7.609,21.739,66.304,0.0,0.0,4.348,45687859.0,1482469.0,1541775245.373
8.791,19.780,67.033,0.0,0.0,4.396,45998259.0,1487286.0,1541775246.373
5.319,20.213,71.277,0.0,0.0,3.191,46284019.0,1494640.0,1541775247.373
12.632,18.947,65.263,0.0,0.0,3.158,45359280.0,1476383.0,1541775248.373
3.297,18.681,72.527,0.0,0.0,5.495,46746510.0,1512700.0,1541775249.373
7.527,16.129,73.118,0.0,0.0,3.226,46629752.0,1508920.0,1541775250.373
8.421,20.0,67.368,0.0,0.0,4.211,44854343.0,1454547.0,1541775251.373
3.297,20.879,73.626,0.0,0.0,2.198,46105827.0,1491980.0,1541775252.373
8.696,14.130,73.913,0.0,0.0,3.261,45811636.0,1481060.0,1541775253.373
9.091,17.172,67.677,0.0,0.0,6.061,46068661.0,1493318.0,1541775254.373
7.692,17.582,69.231,0.0,0.0,5.495,47612922.0,1544909.0,1541775255.373
9.574,20.213,67.021,0.0,0.0,3.191,45523212.0,1472696.0,1541775256.373
8.602,17.204,68.817,0.0,0.0,5.376,45526308.0,1473220.0,1541775257.373
8.511,21.277,68.085,0.0,0.0,2.128,46039030.0,1493389.0,1541775258.373
6.452,17.204,69.892,0.0,0.0,6.452,45422954.0,1470420.0,1541775259.373
8.511,14.894,73.404,0.0,0.0,3.191,44445004.0,1437100.0,1541775260.373
