"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_1_worker_16_rep_3.csv -T 1 90",,,,"Date:","09 Nov 2018 12:14:10 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
1.417,1.075,95.708,1.668,0.0,0.132,0.0,0.0,161979.426,3212733.225,0.0,0.0,1635.402,4832.566,1541765650.508
20.373,1.598,77.364,0.0,0.0,0.666,3540610.0,9490913.0,0.0,0.0,0.0,0.0,2316.0,7131.0,1541765651.509
23.129,2.041,73.878,0.0,0.0,0.952,4524323.0,12124792.0,0.0,0.0,0.0,0.0,2004.0,7515.0,1541765652.509
4.264,1.809,91.344,2.196,0.0,0.388,6943651.0,18622544.0,0.0,69632.0,0.0,0.0,3435.0,11530.0,1541765653.509
3.338,1.669,94.608,0.0,0.0,0.385,7433114.0,19915984.0,0.0,0.0,0.0,0.0,4334.0,12340.0,1541765654.509
5.548,2.065,92.0,0.0,0.0,0.387,6332221.0,16960408.0,0.0,0.0,0.0,0.0,3864.0,10506.0,1541765655.509
4.551,2.081,93.238,0.0,0.0,0.130,7168182.0,19225144.0,0.0,0.0,0.0,0.0,4298.0,11794.0,1541765656.510
1.294,1.940,96.119,0.0,0.0,0.647,7589010.0,20331555.0,0.0,0.0,0.0,0.0,4512.0,12550.0,1541765657.509
1.931,2.574,95.238,0.0,0.0,0.257,7932530.0,21264858.0,0.0,0.0,0.0,0.0,4655.0,12972.0,1541765658.509
2.824,2.311,94.737,0.0,0.0,0.128,8130846.0,21794938.0,0.0,0.0,0.0,0.0,4770.0,13220.0,1541765659.510
2.679,2.551,94.133,0.0,0.0,0.638,7807242.0,20916856.0,0.0,0.0,0.0,0.0,4718.0,13166.0,1541765660.509
2.065,2.452,95.355,0.0,0.0,0.129,7639079.0,20476542.0,0.0,0.0,0.0,0.0,4417.0,12386.0,1541765661.510
1.178,1.832,96.728,0.0,0.0,0.262,7811327.0,20908673.0,0.0,0.0,0.0,0.0,4464.0,12588.0,1541765662.510
2.320,1.804,95.747,0.0,0.0,0.129,7547631.0,20263833.0,0.0,0.0,0.0,0.0,4537.0,12322.0,1541765663.509
2.442,2.185,94.730,0.0,0.0,0.643,8373780.0,22435175.0,0.0,0.0,0.0,0.0,4923.0,13602.0,1541765664.509
1.828,1.697,96.475,0.0,0.0,0.0,8329938.0,22329374.0,0.0,0.0,0.0,0.0,4842.0,13670.0,1541765665.510
2.320,2.706,94.716,0.0,0.0,0.258,8001903.0,21426106.0,0.0,0.0,0.0,0.0,4817.0,13149.0,1541765666.509
1.928,2.442,95.244,0.0,0.0,0.386,7601056.0,20386618.0,0.0,0.0,0.0,0.0,4497.0,12643.0,1541765667.510
1.816,2.075,95.979,0.0,0.0,0.130,8054329.0,21591249.0,0.0,0.0,0.0,0.0,4839.0,13163.0,1541765668.509
2.564,2.179,95.0,0.0,0.0,0.256,7712335.0,20649941.0,0.0,0.0,0.0,0.0,4584.0,12758.0,1541765669.510
2.317,2.317,95.109,0.0,0.0,0.257,8203446.0,22002453.0,0.0,0.0,0.0,0.0,4919.0,13593.0,1541765670.509
2.956,2.314,94.216,0.0,0.0,0.514,8362871.0,22409873.0,0.0,0.0,0.0,0.0,4925.0,13617.0,1541765671.510
2.332,1.943,95.596,0.0,0.0,0.130,8064370.0,21625122.0,0.0,0.0,0.0,0.0,4734.0,13266.0,1541765672.509
2.445,1.802,95.367,0.0,0.0,0.386,7632353.0,20412845.0,0.0,0.0,0.0,0.0,4399.0,12529.0,1541765673.509
2.199,2.329,95.472,0.0,0.0,0.0,8079184.0,21692747.0,0.0,0.0,0.0,0.0,4681.0,13222.0,1541765674.509
1.931,2.188,95.495,0.0,0.0,0.386,7888800.0,21146116.0,0.0,0.0,0.0,0.0,4734.0,12833.0,1541765675.509
1.560,1.951,95.969,0.0,0.0,0.520,7851028.0,21035413.0,0.0,0.0,0.0,0.0,4615.0,12936.0,1541765676.509
1.667,2.692,95.513,0.0,0.0,0.128,7399051.0,19797451.0,0.0,0.0,0.0,0.0,4323.0,12086.0,1541765677.509
1.542,2.699,95.501,0.0,0.0,0.257,7798723.0,20929560.0,0.0,0.0,0.0,0.0,4480.0,12748.0,1541765678.509
2.185,1.928,95.630,0.0,0.0,0.257,7186178.0,19262756.0,0.0,40960.0,0.0,0.0,4186.0,11648.0,1541765679.509
1.166,1.684,97.150,0.0,0.0,0.0,7096840.0,19000268.0,0.0,0.0,0.0,0.0,4112.0,11378.0,1541765680.509
1.556,1.686,96.498,0.0,0.0,0.259,7693554.0,20624360.0,0.0,0.0,0.0,0.0,4484.0,12303.0,1541765681.509
2.062,2.062,95.747,0.0,0.0,0.129,7836706.0,21010271.0,0.0,0.0,0.0,0.0,4519.0,12575.0,1541765682.509
1.546,1.933,95.619,0.515,0.0,0.387,7334443.0,19657344.0,0.0,32768.0,0.0,0.0,4382.0,11930.0,1541765683.510
1.699,1.830,95.948,0.131,0.0,0.392,7356906.0,19733577.0,0.0,3670016.0,0.0,0.0,4379.0,12032.0,1541765684.510
2.191,1.804,94.845,1.031,0.0,0.129,7636669.0,20467334.0,0.0,1220608.0,0.0,0.0,4565.0,12675.0,1541765685.510
2.205,2.075,95.460,0.0,0.0,0.259,8179313.0,21892694.0,0.0,0.0,0.0,0.0,4911.0,13510.0,1541765686.510
