"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Server1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n --output dstat_server1_ratio_1:0_vc_16_worker_64_rep_3.csv -T 1 90",,,,"Date:","09 Nov 2018 13:48:06 UTC"

"total cpu usage",,,,,,"net/total",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","epoch"
5.977,10.002,80.866,0.923,0.0,2.232,0.0,0.0,1541771286.196
4.211,18.947,72.632,0.0,0.0,4.211,33130173.0,1066658.0,1541771287.198
12.360,20.225,61.798,0.0,0.0,5.618,45099620.0,1456840.0,1541771288.201
16.484,25.275,48.352,0.0,0.0,9.890,53253543.0,1734015.0,1541771289.197
11.236,24.719,57.303,0.0,0.0,6.742,53341007.0,1726826.0,1541771290.197
11.111,32.222,46.667,0.0,0.0,10.0,56139214.0,1817414.0,1541771291.197
17.778,27.778,46.667,0.0,0.0,7.778,55928744.0,1813989.0,1541771292.197
10.870,33.696,48.913,0.0,0.0,6.522,54928168.0,1776076.0,1541771293.198
10.753,32.258,49.462,0.0,0.0,7.527,56718980.0,1823640.0,1541771294.199
14.286,35.165,46.154,0.0,0.0,4.396,55292904.0,1804329.0,1541771295.197
10.989,30.769,52.747,0.0,0.0,5.495,55748526.0,1804616.0,1541771296.197
10.112,33.708,48.315,0.0,0.0,7.865,55643309.0,1801800.0,1541771297.197
18.605,31.395,37.209,0.0,0.0,12.791,56279155.0,1825649.0,1541771298.197
13.483,30.337,48.315,0.0,0.0,7.865,58773920.0,1889086.0,1541771299.201
15.476,28.571,47.619,0.0,0.0,8.333,55044940.0,1793334.0,1541771300.197
11.111,35.556,43.333,0.0,0.0,10.0,57267577.0,1855215.0,1541771301.197
10.989,36.264,45.055,0.0,0.0,7.692,57160805.0,1844434.0,1541771302.202
14.286,34.524,42.857,0.0,0.0,8.333,56182024.0,1821114.0,1541771303.197
17.442,32.558,39.535,0.0,0.0,10.465,58313114.0,1884209.0,1541771304.197
16.854,29.213,48.315,0.0,0.0,5.618,57026114.0,1854654.0,1541771305.197
