"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","fmorath"
"Cmdline:","dstat -c -n -d -g -y --output dstat_mw1_ratio_1:0_vc_24_worker_16_rep_3.csv -T 1 90",,,,"Date:","09 Nov 2018 14:01:37 UTC"

"total cpu usage",,,,,,"net/total",,"dsk/total",,"paging",,"system",,"epoch"
"usr","sys","idl","wai","hiq","siq","recv","send","read","writ","in","out","int","csw","epoch"
3.628,3.385,91.707,0.312,0.0,0.967,0.0,0.0,27639.795,771526.448,0.0,0.0,5559.982,16329.227,1541772097.447
43.931,9.249,43.497,0.0,0.0,3.324,16599008.0,44232837.0,0.0,0.0,0.0,0.0,4856.0,16931.0,1541772098.448
34.833,6.386,55.443,0.0,0.0,3.338,17821153.0,47663597.0,0.0,0.0,0.0,0.0,5298.0,19021.0,1541772099.448
11.653,5.420,81.301,0.0,0.0,1.626,25683429.0,68883964.0,0.0,0.0,0.0,0.0,7255.0,27496.0,1541772100.448
7.392,4.973,86.425,0.0,0.0,1.210,26120459.0,69943370.0,0.0,0.0,0.0,0.0,7489.0,27033.0,1541772101.448
6.375,4.914,87.517,0.0,0.0,1.195,25812681.0,69202880.0,0.0,0.0,0.0,0.0,8368.0,28053.0,1541772102.448
6.797,6.536,85.490,0.0,0.0,1.176,26038087.0,69818420.0,0.0,0.0,0.0,0.0,8607.0,28183.0,1541772103.448
5.152,6.077,87.847,0.0,0.0,0.925,25595891.0,68564825.0,0.0,0.0,0.0,0.0,8084.0,26993.0,1541772104.448
6.901,5.990,85.938,0.0,0.0,1.172,26034013.0,69786803.0,0.0,0.0,0.0,0.0,8620.0,28608.0,1541772105.448
5.703,6.366,86.737,0.0,0.0,1.194,26175660.0,70221838.0,0.0,0.0,0.0,0.0,8757.0,28746.0,1541772106.448
4.907,6.233,87.268,0.0,0.0,1.592,26505460.0,70983690.0,0.0,0.0,0.0,0.0,8652.0,28337.0,1541772107.448
4.692,5.094,88.606,0.0,0.0,1.609,25412459.0,68068919.0,0.0,0.0,0.0,0.0,8415.0,27602.0,1541772108.448
6.324,6.061,86.298,0.0,0.0,1.318,26394724.0,70753687.0,0.0,0.0,0.0,0.0,8627.0,28326.0,1541772109.448
5.638,5.235,87.517,0.0,0.0,1.611,26315975.0,70536848.0,0.0,0.0,0.0,0.0,8609.0,28358.0,1541772110.448
6.383,6.117,85.372,0.0,0.0,2.128,25433811.0,68144540.0,0.0,0.0,0.0,0.0,8359.0,27684.0,1541772111.448
6.150,6.016,86.497,0.0,0.0,1.337,26398224.0,70770875.0,0.0,0.0,0.0,0.0,8445.0,28505.0,1541772112.448
5.312,5.312,87.915,0.0,0.0,1.461,26245899.0,70333704.0,0.0,0.0,0.0,0.0,8487.0,28056.0,1541772113.448
5.476,6.649,86.832,0.0,0.0,1.043,25869629.0,69341722.0,0.0,0.0,0.0,0.0,8526.0,28174.0,1541772114.448
4.424,5.362,89.142,0.0,0.0,1.072,26219515.0,70279475.0,0.0,0.0,0.0,0.0,8314.0,28319.0,1541772115.448
5.249,4.980,88.560,0.0,0.0,1.211,26713604.0,71601798.0,0.0,0.0,0.0,0.0,8688.0,28831.0,1541772116.448
4.947,5.214,88.904,0.0,0.0,0.936,25934755.0,69543615.0,0.0,0.0,0.0,0.0,8333.0,28109.0,1541772117.448
4.907,5.968,87.798,0.0,0.0,1.326,26156499.0,70112250.0,0.0,8192.0,0.0,0.0,8528.0,28214.0,1541772118.448
6.266,6.658,85.901,0.0,0.0,1.175,26168006.0,70134343.0,0.0,0.0,0.0,0.0,8639.0,28436.0,1541772119.448
5.0,6.053,87.895,0.0,0.0,1.053,25592596.0,68704014.0,0.0,0.0,0.0,0.0,8250.0,27751.0,1541772120.448
6.250,6.510,85.938,0.0,0.0,1.302,26022109.0,69647152.0,0.0,0.0,0.0,0.0,8491.0,28190.0,1541772121.448
5.607,5.073,88.251,0.0,0.0,1.068,26708220.0,71567356.0,0.0,0.0,0.0,0.0,8565.0,28668.0,1541772122.448
5.395,5.789,87.500,0.0,0.0,1.316,25061444.0,67194102.0,0.0,4096.0,0.0,0.0,7949.0,26680.0,1541772123.448
6.389,6.519,86.050,0.0,0.0,1.043,25767064.0,69091233.0,0.0,0.0,0.0,0.0,8450.0,27817.0,1541772124.448
5.277,6.860,86.412,0.0,0.0,1.451,26335041.0,70575927.0,0.0,0.0,0.0,0.0,8631.0,28489.0,1541772125.448
4.794,5.459,88.815,0.0,0.0,0.932,25609452.0,68738906.0,0.0,0.0,0.0,0.0,8275.0,27920.0,1541772126.448
6.053,6.711,85.658,0.263,0.0,1.316,26226914.0,70211400.0,0.0,40960.0,0.0,0.0,8516.0,28366.0,1541772127.448
5.984,5.718,86.303,0.133,0.0,1.862,25931449.0,69536397.0,0.0,14819328.0,0.0,0.0,8487.0,27575.0,1541772128.448
5.438,4.642,88.462,0.0,0.0,1.459,24443907.0,65406211.0,0.0,0.0,0.0,0.0,7948.0,26441.0,1541772129.448
4.539,5.874,88.251,0.0,0.0,1.335,25827238.0,69107869.0,0.0,0.0,0.0,0.0,8317.0,28042.0,1541772130.448
5.570,4.775,87.931,0.0,0.0,1.724,25558574.0,68328392.0,0.0,0.0,0.0,0.0,8432.0,28231.0,1541772131.448
3.914,4.993,90.148,0.0,0.0,0.945,24425764.0,65492071.0,0.0,0.0,0.0,0.0,7879.0,26432.0,1541772132.448
5.270,6.983,86.430,0.0,0.0,1.318,26472064.0,70939120.0,0.0,0.0,0.0,0.0,8527.0,28447.0,1541772133.448
4.743,4.607,89.431,0.0,0.0,1.220,25557850.0,68508385.0,0.0,0.0,0.0,0.0,8319.0,28134.0,1541772134.448
5.236,6.283,87.173,0.0,0.0,1.309,25597168.0,68615077.0,0.0,0.0,0.0,0.0,8216.0,27854.0,1541772135.448
5.033,6.623,87.285,0.0,0.0,1.060,26261561.0,70536168.0,0.0,0.0,0.0,0.0,8277.0,28751.0,1541772136.448
4.278,5.882,88.235,0.0,0.0,1.604,26343220.0,70465271.0,0.0,0.0,0.0,0.0,8383.0,28673.0,1541772137.448
4.128,5.859,88.682,0.0,0.0,1.332,25465766.0,68280332.0,0.0,0.0,0.0,0.0,8165.0,27409.0,1541772138.448
6.037,6.037,86.220,0.0,0.0,1.706,24798514.0,66483848.0,0.0,0.0,0.0,0.0,7908.0,27228.0,1541772139.448
5.512,6.955,85.827,0.0,0.0,1.706,27539438.0,73811292.0,0.0,0.0,0.0,0.0,8585.0,29292.0,1541772140.448
5.805,5.277,87.599,0.0,0.0,1.319,26282429.0,70468221.0,0.0,0.0,0.0,0.0,8409.0,28548.0,1541772141.448
4.038,5.114,89.771,0.0,0.0,1.077,25644363.0,68756662.0,0.0,0.0,0.0,0.0,7993.0,27504.0,1541772142.448
4.545,5.615,87.968,0.0,0.0,1.872,26668081.0,71445788.0,0.0,0.0,0.0,0.0,8455.0,28763.0,1541772143.448
4.961,6.789,85.901,0.0,0.0,2.350,26437852.0,70948898.0,0.0,0.0,0.0,0.0,8345.0,28938.0,1541772144.448
5.541,5.409,87.599,0.0,0.0,1.451,25444865.0,68163537.0,0.0,0.0,0.0,0.0,7947.0,27487.0,1541772145.448
5.409,6.464,86.544,0.0,0.0,1.583,27279252.0,73087206.0,0.0,0.0,0.0,0.0,8785.0,30071.0,1541772146.448
4.576,5.653,88.560,0.0,0.0,1.211,26780477.0,71785257.0,0.0,0.0,0.0,0.0,8436.0,28968.0,1541772147.448
4.484,5.027,89.538,0.0,0.0,0.951,26611934.0,71355219.0,0.0,0.0,0.0,0.0,8402.0,28900.0,1541772148.448
5.968,5.836,86.737,0.0,0.0,1.459,26054828.0,69799404.0,0.0,0.0,0.0,0.0,8313.0,28316.0,1541772149.448
4.800,5.867,88.133,0.0,0.0,1.200,26537691.0,71165654.0,0.0,0.0,0.0,0.0,8095.0,28275.0,1541772150.448
5.585,5.319,88.298,0.0,0.0,0.798,25516395.0,68399013.0,0.0,0.0,0.0,0.0,8224.0,27723.0,1541772151.448
4.673,5.607,88.518,0.0,0.0,1.202,25632650.0,68696110.0,0.0,0.0,0.0,0.0,8173.0,27861.0,1541772152.451
4.472,4.878,89.295,0.0,0.0,1.355,26298456.0,70491351.0,0.0,0.0,0.0,0.0,8079.0,27926.0,1541772153.448
5.541,5.409,87.995,0.0,0.0,1.055,25428785.0,68175498.0,0.0,0.0,0.0,0.0,8152.0,27657.0,1541772154.448
4.558,6.032,88.338,0.0,0.0,1.072,26500016.0,71024682.0,0.0,0.0,0.0,0.0,8137.0,28367.0,1541772155.448
4.521,5.984,88.165,0.0,0.0,1.330,25684060.0,68866593.0,0.0,0.0,0.0,0.0,7833.0,27306.0,1541772156.448
4.993,5.128,88.664,0.270,0.0,0.945,25691913.0,68869637.0,0.0,40960.0,0.0,0.0,8283.0,28177.0,1541772157.448
6.547,6.804,84.981,0.0,0.0,1.669,25470632.0,68274333.0,0.0,0.0,0.0,0.0,7980.0,27767.0,1541772158.448
4.940,5.741,87.984,0.134,0.0,1.202,25337660.0,67916450.0,0.0,15355904.0,0.0,0.0,7930.0,27228.0,1541772159.448
4.762,5.688,88.889,0.0,0.0,0.661,24762042.0,66377313.0,0.0,0.0,0.0,0.0,7593.0,26701.0,1541772160.448
3.914,5.803,89.204,0.0,0.0,1.080,26534932.0,71118928.0,0.0,0.0,0.0,0.0,8489.0,28826.0,1541772161.448
4.595,5.0,89.595,0.0,0.0,0.811,26616481.0,71347416.0,0.0,0.0,0.0,0.0,8464.0,28956.0,1541772162.448
5.270,5.797,87.484,0.0,0.0,1.449,25859898.0,69365973.0,0.0,0.0,0.0,0.0,8374.0,28082.0,1541772163.448
6.234,6.623,85.714,0.0,0.0,1.429,26575408.0,71188480.0,0.0,0.0,0.0,0.0,8315.0,28660.0,1541772164.448
4.564,5.906,88.859,0.0,0.0,0.671,26475573.0,70970252.0,0.0,0.0,0.0,0.0,8085.0,27947.0,1541772165.448
6.545,5.628,87.042,0.0,0.0,0.785,26331235.0,70588979.0,0.0,0.0,0.0,0.0,8374.0,28532.0,1541772166.448
4.509,5.836,88.329,0.0,0.0,1.326,25880839.0,69359738.0,0.0,0.0,0.0,0.0,8268.0,27865.0,1541772167.448
4.418,6.426,87.282,0.0,0.0,1.874,26913024.0,72148450.0,0.0,0.0,0.0,0.0,8659.0,28944.0,1541772168.448
